# bin_center_x bin_center_y count mean_dx mean_dy mean_dz uu vv ww uv uw vw
56.500000 56.500000 3136 0.997924 0.501047 0.699752 0.009847 0.002522 0.004936 -0.000010 -0.000159 0.000039
56.500000 57.500000 3003 1.001996 0.501442 0.698458 0.009742 0.002368 0.004891 0.000041 -0.000017 0.000011
56.500000 58.500000 3035 0.999603 0.498526 0.699579 0.010131 0.002562 0.004916 -0.000079 -0.000016 -0.000043
56.500000 59.500000 3141 0.999417 0.499836 0.698933 0.009671 0.002554 0.004851 -0.000047 0.000037 0.000099
56.500000 60.500000 3084 1.002674 0.498679 0.700802 0.009678 0.002502 0.004739 0.000008 -0.000080 -0.000081
56.500000 61.500000 3128 1.001016 0.500979 0.700058 0.010026 0.002368 0.004736 0.000060 0.000201 0.000066
56.500000 62.500000 3122 0.999430 0.499823 0.701580 0.010227 0.002474 0.004921 0.000030 0.000043 0.000006
56.500000 63.500000 3137 0.999003 0.500226 0.700777 0.010504 0.002501 0.005065 -0.000142 -0.000136 -0.000002
56.500000 64.500000 3253 0.999104 0.500648 0.701586 0.009903 0.002495 0.004762 0.000063 -0.000244 -0.000051
56.500000 65.500000 3123 1.001648 0.499536 0.701160 0.009561 0.002535 0.004843 -0.000034 0.000045 0.000031
56.500000 66.500000 3031 1.001728 0.499151 0.699139 0.010241 0.002518 0.004669 -0.000083 0.000053 0.000037
56.500000 67.500000 3086 1.002507 0.500063 0.701900 0.010015 0.002593 0.004640 -0.000126 0.000055 0.000090
56.500000 68.500000 3151 0.999210 0.499115 0.696595 0.009980 0.002428 0.004867 -0.000015 0.000050 0.000044
56.500000 69.500000 3112 0.999319 0.500505 0.698340 0.010064 0.002519 0.004914 0.000025 -0.000077 -0.000051
56.500000 70.500000 3148 1.000758 0.500057 0.702502 0.010234 0.002460 0.005041 -0.000081 -0.000136 0.000031
56.500000 71.500000 3124 0.998119 0.500991 0.700371 0.010074 0.002430 0.004802 -0.000163 0.000146 0.000109
56.500000 72.500000 3144 1.000427 0.500492 0.698838 0.010161 0.002590 0.004779 0.000271 -0.000003 0.000032
56.500000 73.500000 3149 0.999960 0.499369 0.701527 0.009894 0.002600 0.004907 -0.000091 0.000166 -0.000013
56.500000 74.500000 3271 0.999384 0.499802 0.700935 0.010251 0.002459 0.004831 0.000017 -0.000146 -0.000063
56.500000 75.500000 3141 1.000057 0.500153 0.702185 0.010296 0.002563 0.005039 0.000003 0.000102 0.000032
56.500000 76.500000 3179 1.001974 0.501307 0.699514 0.009819 0.002481 0.004925 0.000054 0.000073 0.000058
56.500000 77.500000 3144 0.995957 0.500479 0.701743 0.009878 0.002460 0.004969 -0.000099 0.000165 -0.000073
56.500000 78.500000 3102 0.998810 0.498794 0.702922 0.010042 0.002428 0.004828 0.000080 -0.000052 -0.000016
56.500000 79.500000 3128 1.000516 0.499021 0.700522 0.009951 0.002529 0.004865 -0.000058 0.000058 -0.000064
56.500000 80.500000 3109 0.999250 0.498929 0.699588 0.009346 0.002491 0.004840 0.000070 0.000000 0.000011
56.500000 81.500000 3092 1.000991 0.498783 0.700995 0.010043 0.002571 0.004815 -0.000082 -0.000002 0.000082
56.500000 82.500000 3063 0.999545 0.498378 0.700281 0.010549 0.002470 0.004837 0.000094 -0.000001 -0.000104
56.500000 83.500000 3141 0.999619 0.501672 0.702320 0.010548 0.002484 0.004974 0.000004 0.000045 0.000016
56.500000 84.500000 3074 1.002739 0.498940 0.699419 0.009448 0.002527 0.005149 0.000098 -0.000020 -0.000151
56.500000 85.500000 3027 1.002932 0.499787 0.699678 0.010439 0.002542 0.004843 -0.000022 -0.000141 -0.000037
56.500000 86.500000 3020 1.000470 0.498147 0.699653 0.010118 0.002434 0.005001 -0.000040 -0.000141 -0.000066
56.500000 87.500000 3194 1.000276 0.499308 0.699151 0.009847 0.002594 0.004771 0.000057 0.000060 -0.000092
56.500000 88.500000 3134 0.996984 0.500169 0.699935 0.009823 0.002484 0.005331 -0.000132 0.000164 -0.000014
56.500000 89.500000 3170 0.997953 0.501481 0.700578 0.009703 0.002551 0.004708 -0.000070 0.000095 -0.000047
56.500000 90.500000 3063 0.999024 0.501214 0.698964 0.009954 0.002465 0.004760 -0.000064 -0.000177 0.000060
56.500000 91.500000 3106 0.998389 0.497636 0.699720 0.009937 0.002533 0.004980 -0.000165 -0.000198 -0.000059
56.500000 92.500000 3095 0.998273 0.499086 0.700990 0.010393 0.002598 0.004816 0.000089 -0.000152 -0.000029
56.500000 93.500000 3050 0.997934 0.500068 0.700331 0.010018 0.002460 0.004866 -0.000110 0.000033 0.000045
56.500000 94.500000 2977 0.998090 0.499631 0.699503 0.010021 0.002612 0.004959 0.000028 -0.000360 0.000001
56.500000 95.500000 3084 0.998890 0.500574 0.699636 0.009908 0.002601 0.004851 0.000030 0.000168 -0.000075
56.500000 96.500000 3127 0.997118 0.499190 0.699708 0.010491 0.002347 0.004936 0.000175 -0.000025 0.000005
56.500000 97.500000 3010 1.000424 0.500339 0.701871 0.009954 0.002475 0.004930 0.000016 0.000079 -0.000094
56.500000 98.500000 3101 1.000575 0.500694 0.699664 0.009575 0.002510 0.004708 -0.000030 0.000037 0.000048
56.500000 99.500000 3086 0.999909 0.500216 0.699350 0.010570 0.002537 0.005022 -0.000015 -0.000371 0.000018
56.500000 100.500000 772 1.002600 0.503389 0.705334 0.009660 0.002512 0.004699 0.000012 -0.000072 -0.000134
57.500000 0.500000 2328 -1.004168 0.497502 0.698159 0.009962 0.002580 0.004771 -0.000013 0.000002 0.000010
57.500000 1.500000 3121 -1.000185 0.497940 0.699670 0.010078 0.002533 0.004888 0.000017 -0.000039 -0.000085
57.500000 2.500000 3211 -1.003368 0.501160 0.700416 0.009807 0.002530 0.004930 0.000092 0.000116 -0.000053
57.500000 3.500000 3221 -0.999321 0.500240 0.700875 0.009963 0.002455 0.004904 -0.000091 0.000124 0.000048
57.500000 4.500000 3163 -1.001917 0.500792 0.701634 0.010061 0.002361 0.004941 -0.000096 0.000004 -0.000030
57.500000 5.500000 3039 -1.001547 0.500606 0.700787 0.009680 0.002517 0.005035 0.000080 -0.000045 0.000058
57.500000 6.500000 3071 -1.000223 0.499288 0.699981 0.009896 0.002510 0.005096 -0.000186 0.000131 0.000049
57.500000 7.500000 3217 -1.002072 0.500132 0.702386 0.009633 0.002540 0.004823 -0.000017 -0.000131 -0.000037
57.500000 8.500000 3138 -1.001551 0.500174 0.698863 0.009563 0.002567 0.004768 0.000011 -0.000070 0.000019
57.500000 9.500000 3066 -0.999676 0.498640 0.699451 0.009699 0.002650 0.005209 0.000049 -0.000246 0.000005
57.500000 10.500000 3133 -0.998689 0.500512 0.699250 0.010389 0.002548 0.005053 0.000052 -0.000021 -0.000017
57.500000 11.500000 3199 -0.997169 0.500962 0.700089 0.009969 0.002444 0.004790 0.000120 0.000077 0.000018
57.500000 12.500000 3176 -0.996938 0.500747 0.697203 0.010306 0.002467 0.004945 0.000109 0.000184 -0.000012
57.500000 13.500000 3142 -1.000011 0.499974 0.699516 0.009884 0.002471 0.004761 -0.000005 -0.000007 0.000032
57.500000 14.500000 3038 -1.000521 0.499215 0.699491 0.010187 0.002463 0.004766 0.000113 0.000168 -0.000002
57.500000 15.500000 3105 -1.000469 0.500042 0.700013 0.009976 0.002359 0.005208 0.000072 0.000019 0.000011
57.500000 16.500000 3073 -1.000790 0.500893 0.698346 0.010019 0.002411 0.004984 0.000258 -0.000031 0.000029
57.500000 17.500000 3075 -1.003451 0.498886 0.702504 0.009721 0.002610 0.004944 -0.000068 0.000011 -0.000066
57.500000 18.500000 3144 -0.997022 0.498387 0.698301 0.009742 0.002528 0.005083 0.000025 -0.000055 -0.000115
57.500000 19.500000 3117 -1.001135 0.499026 0.699572 0.009829 0.002533 0.004827 0.000026 -0.000055 -0.000059
57.500000 20.500000 3055 -1.001228 0.500219 0.700317 0.010092 0.002332 0.004920 -0.000046 0.000113 0.000024
57.500000 21.500000 3097 -0.999202 0.501075 0.700470 0.010334 0.002519 0.004911 -0.000044 0.000043 -0.000029
57.500000 22.500000 3149 -0.998743 0.500407 0.699440 0.010222 0.002487 0.004987 0.000001 0.000125 -0.000002
57.500000 23.500000 3150 -1.000425 0.497851 0.699083 0.009972 0.002432 0.004893 0.000102 0.000017 0.000073
57.500000 24.500000 3141 -1.002092 0.498920 0.699264 0.010182 0.002518 0.004970 0.000184 -0.000196 -0.000018
57.500000 25.500000 3059 -0.996713 0.499840 0.700286 0.009895 0.002494 0.004885 -0.000058 0.000076 -0.000011
57.500000 26.500000 3069 -1.001755 0.499636 0.700235 0.010425 0.002380 0.004790 0.000043 -0.000058 -0.000037
57.500000 27.500000 3149 -1.000321 0.499533 0.699855 0.009632 0.002513 0.005035 0.000157 0.000020 -0.000043
57.500000 28.500000 3169 -0.998616 0.497945 0.700760 0.009723 0.002505 0.004963 0.000114 -0.000254 0.000018
57.500000 29.500000 3151 -1.002084 0.500182 0.698718 0.010259 0.002476 0.004867 0.000014 -0.000075 0.000079
57.500000 30.500000 3171 -0.999116 0.500970 0.699156 0.010116 0.002375 0.005009 -0.000083 0.000074 0.000055
57.500000 31.500000 3137 -1.003084 0.499780 0.700480 0.009849 0.002514 0.005074 0.000139 -0.000075 -0.000089
57.500000 32.500000 3112 -0.999316 0.500399 0.701272 0.009826 0.002537 0.004814 0.000110 -0.000031 -0.000105
57.500000 33.500000 3218 -1.000439 0.501370 0.700780 0.010249 0.002558 0.005057 0.000080 0.000064 0.000046
57.500000 34.500000 3261 -0.996865 0.501054 0.696849 0.009536 0.002416 0.004606 -0.000097 -0.000133 -0.000019
57.500000 35.500000 3121 -1.000346 0.500600 0.701517 0.010134 0.002474 0.005003 0.000017 -0.000226 -0.000018
57.500000 36.500000 3181 -1.001710 0.500318 0.700840 0.009836 0.002575 0.005063 0.000039 0.000061 0.000014
57.500000 37.500000 3077 -1.000760 0.498517 0.700525 0.009952 0.002458 0.004744 0.000094 -0.000032 0.000072
57.500000 38.500000 3154 -1.002634 0.500050 0.699137 0.010138 0.002562 0.004931 0.000102 -0.000139 0.000041
57.500000 39.500000 3110 -0.998923 0.501278 0.701068 0.009845 0.002490 0.004732 -0.000013 0.000039 -0.000020
57.500000 40.500000 3007 -1.001177 0.498153 0.701208 0.010086 0.002504 0.004738 0.000032 0.000181 0.000026
57.500000 41.500000 3081 -1.000701 0.500467 0.700870 0.010033 0.002382 0.004900 0.000031 -0.000002 -0.000061
57.500000 42.500000 3082 -1.000394 0.500241 0.700861 0.010024 0.002581 0.004951 -0.000044 0.000038 0.000037
57.500000 43.500000 3130 -1.001457 0.500070 0.700399 0.009980 0.002458 0.004894 -0.000076 -0.000026 0.000064
57.500000 44.500000 3184 -0.999716 0.500109 0.700458 0.010181 0.002531 0.004774 -0.000146 0.000207 -0.000026
57.500000 45.500000 3116 -0.999378 0.499141 0.702696 0.009766 0.002401 0.004881 -0.000097 -0.000147 -0.000026
57.500000 46.500000 3113 -1.000075 0.500014 0.697172 0.009616 0.002326 0.004659 0.000129 0.000080 -0.000054
57.500000 47.500000 3148 -1.000318 0.499517 0.701866 0.009536 0.002511 0.004812 -0.000018 -0.000105 -0.000076
57.500000 48.500000 3059 -0.999512 0.498284 0.701005 0.010090 0.002514 0.005005 0.000069 0.000156 -0.000032
57.500000 49.500000 3079 -0.999599 0.498490 0.700377 0.009958 0.002479 0.005001 -0.000101 -0.000181 -0.000020
57.500000 50.500000 3101 0.515789 0.499685 0.700243 0.746579 0.002473 0.004904 -0.002993 0.000578 -0.000007
57.500000 51.500000 3141 0.998659 0.500275 0.699446 0.010583 0.002462 0.004838 0.000156 0.000138 0.000104
57.500000 52.500000 3098 0.998408 0.500153 0.700277 0.009841 0.002426 0.004782 0.000002 -0.000047 0.000013
57.500000 53.500000 3135 1.000331 0.499993 0.701821 0.010116 0.002448 0.005165 -0.000117 -0.000080 -0.000025
57.500000 54.500000 3101 1.000147 0.500255 0.699586 0.010180 0.002437 0.004909 -0.000089 -0.000055 0.000038
57.500000 55.500000 3159 0.998642 0.500150 0.697660 0.010145 0.002515 0.004792 0.000119 0.000036 -0.000048
57.500000 56.500000 3068 0.998064 0.500003 0.699407 0.010142 0.002512 0.005071 0.000100 0.000132 0.000000
57.500000 57.500000 3088 0.996505 0.499538 0.701139 0.009725 0.002451 0.005092 0.000067 -0.000115 0.000090
57.500000 58.500000 3112 0.999475 0.497714 0.701929 0.010132 0.002468 0.004778 0.000037 0.000162 -0.000057
57.500000 59.500000 3198 0.996816 0.501304 0.702641 0.009902 0.002545 0.004902 0.000075 -0.000108 0.000016
57.500000 60.500000 3100 0.998997 0.500667 0.701176 0.009859 0.002503 0.004753 0.000001 -0.000160 0.000018
57.500000 61.500000 3126 1.000706 0.500926 0.701251 0.009633 0.002519 0.005033 -0.000053 0.000027 0.000021
57.500000 62.500000 3182 0.999278 0.499346 0.699839 0.009974 0.002494 0.004833 0.000020 -0.000154 -0.000010
57.500000 63.500000 3029 0.998253 0.498649 0.700598 0.009653 0.002568 0.004928 0.000100 -0.000155 0.000136
57.500000 64.500000 3206 0.998547 0.499004 0.700709 0.009660 0.002483 0.004980 -0.000016 -0.000000 -0.000004
57.500000 65.500000 3132 0.997575 0.501138 0.698053 0.009920 0.002578 0.005107 0.000037 -0.000085 0.000039
57.500000 66.500000 3148 1.000174 0.499435 0.702559 0.010663 0.002433 0.004989 -0.000040 -0.000245 -0.000148
57.500000 67.500000 3176 0.998186 0.500445 0.701385 0.010245 0.002657 0.005083 -0.000230 -0.000052 0.000037
57.500000 68.500000 3155 1.001685 0.501461 0.700161 0.009770 0.002365 0.004902 0.000091 0.000181 -0.000017
57.500000 69.500000 3106 0.998393 0.498667 0.700553 0.009845 0.002458 0.004885 0.000064 -0.000138 -0.000095
57.500000 70.500000 3203 1.002147 0.501195 0.700301 0.010385 0.002620 0.004842 -0.000080 0.000080 -0.000015
57.500000 71.500000 3141 0.996532 0.501144 0.699594 0.010102 0.002528 0.004898 0.000016 -0.000050 -0.000080
57.500000 72.500000 3201 0.998192 0.500360 0.700915 0.010531 0.002575 0.004996 -0.000047 -0.000006 0.000158
57.500000 73.500000 3123 0.999446 0.499856 0.698227 0.009564 0.002600 0.004995 -0.000046 -0.000101 -0.000018
57.500000 74.500000 3140 0.999897 0.498899 0.698376 0.009508 0.002455 0.004802 -0.000029 -0.000110 0.000023
57.500000 75.500000 3061 1.000849 0.500639 0.700275 0.010100 0.002582 0.004702 0.000015 -0.000032 -0.000005
57.500000 76.500000 3214 1.000578 0.500749 0.700514 0.009952 0.002582 0.004778 -0.000068 -0.000001 -0.000049
57.500000 77.500000 3089 0.997514 0.500300 0.699178 0.009722 0.002439 0.004976 -0.000023 -0.000074 -0.000102
57.500000 78.500000 3156 0.999724 0.499713 0.699231 0.009911 0.002417 0.004919 -0.000029 -0.000252 -0.000042
57.500000 79.500000 3113 0.999649 0.501885 0.701355 0.009643 0.002577 0.004998 -0.000156 0.000095 0.000055
57.500000 80.500000 3223 1.000209 0.499177 0.701194 0.009998 0.002524 0.004712 -0.000085 0.000044 -0.000039
57.500000 81.500000 3191 1.000588 0.500584 0.696582 0.010316 0.002497 0.004760 -0.000112 -0.000204 -0.000011
57.500000 82.500000 3088 1.000992 0.500854 0.700835 0.010106 0.002458 0.004816 -0.000133 -0.000029 -0.000028
57.500000 83.500000 3072 1.000398 0.500618 0.699289 0.009765 0.002419 0.004919 -0.000014 0.000098 -0.000033
57.500000 84.500000 3072 1.001429 0.499919 0.700185 0.009765 0.002484 0.004893 -0.000007 0.000044 -0.000042
57.500000 85.500000 3065 1.002737 0.499161 0.700711 0.010220 0.002586 0.004859 0.000023 -0.000016 0.000065
57.500000 86.500000 3197 1.001365 0.501501 0.698549 0.009823 0.002527 0.004809 0.000057 -0.000188 -0.000036
57.500000 87.500000 3148 0.998323 0.500042 0.700366 0.009678 0.002558 0.004846 0.000178 -0.000044 -0.000156
57.500000 88.500000 3195 0.999585 0.499710 0.700686 0.009679 0.002471 0.004826 0.000091 -0.000127 -0.000144
57.500000 89.500000 3057 1.002861 0.499336 0.699483 0.009729 0.002489 0.004805 -0.000008 -0.000084 0.000053
57.500000 90.500000 3185 1.000908 0.500829 0.700511 0.009701 0.002594 0.005026 0.000022 0.000143 0.000021
57.500000 91.500000 3177 0.999940 0.499007 0.699812 0.009785 0.002520 0.004878 -0.000042 0.000045 -0.000010
57.500000 92.500000 3133 0.997408 0.501485 0.700818 0.010111 0.002433 0.004951 0.000270 -0.000011 0.000009
57.500000 93.500000 3167 1.000618 0.500149 0.700718 0.010158 0.002384 0.004932 0.000220 -0.000165 -0.000014
57.500000 94.500000 3031 1.000794 0.499936 0.699819 0.010175 0.002461 0.004850 -0.000024 0.000037 -0.000075
57.500000 95.500000 3185 0.997453 0.500152 0.701529 0.009782 0.002443 0.004825 0.000055 0.000032 0.000057
57.500000 96.500000 3131 0.998477 0.498886 0.701267 0.009641 0.002442 0.004866 -0.000017 0.000021 -0.000017
57.500000 97.500000 3202 1.001512 0.500196 0.700313 0.009830 0.002525 0.004773 -0.000100 0.000193 -0.000016
57.500000 98.500000 3145 1.001017 0.499052 0.697377 0.010664 0.002496 0.004894 -0.000036 0.000034 0.000082
57.500000 99.500000 3094 0.997155 0.500209 0.700013 0.009818 0.002482 0.004893 0.000152 -0.000272 -0.000053
57.500000 100.500000 792 1.001401 0.507912 0.702534 0.010005 0.002508 0.005098 -0.000189 0.000547 0.000198
58.500000 0.500000 2323 -1.003426 0.499339 0.701513 0.009594 0.002528 0.004801 0.000070 0.000048 -0.000116
58.500000 1.500000 3082 -0.999679 0.499181 0.702228 0.010004 0.002495 0.004815 -0.000058 0.000013 -0.000069
58.500000 2.500000 3111 -0.999138 0.498691 0.699350 0.009433 0.002573 0.005036 0.000066 0.000043 0.000016
58.500000 3.500000 3157 -0.998073 0.500348 0.698608 0.010149 0.002520 0.004829 0.000126 0.000063 -0.000089
58.500000 4.500000 3159 -0.997365 0.500008 0.701283 0.009615 0.002501 0.005078 -0.000047 0.000115 -0.000031
58.500000 5.500000 3118 -0.999665 0.500406 0.699486 0.010245 0.002578 0.004996 0.000185 -0.000032 -0.000099
58.500000 6.500000 3084 -1.002218 0.501635 0.698007 0.010021 0.002473 0.004641 0.000038 0.000037 -0.000082
58.500000 7.500000 3139 -1.001358 0.499526 0.698784 0.010629 0.002506 0.004693 0.000021 -0.000170 -0.000078
58.500000 8.500000 3188 -1.000403 0.499931 0.698677 0.010325 0.002485 0.004950 -0.000012 -0.000237 0.000067
58.500000 9.500000 3111 -0.999820 0.500375 0.700857 0.010233 0.002536 0.004950 0.000029 0.000059 -0.000049
58.500000 10.500000 3128 -1.000571 0.501080 0.698117 0.009936 0.002564 0.004968 0.000039 -0.000061 0.000021
58.500000 11.500000 3130 -1.000941 0.498904 0.699506 0.010546 0.002507 0.004903 -0.000028 -0.000061 -0.000096
58.500000 12.500000 3060 -1.003025 0.499734 0.701394 0.010202 0.002528 0.004951 -0.000040 -0.000091 -0.000090
58.500000 13.500000 3124 -1.002039 0.499388 0.701405 0.009396 0.002562 0.005144 -0.000021 -0.000106 0.000027
58.500000 14.500000 3132 -0.998922 0.500893 0.700158 0.010248 0.002501 0.004960 0.000002 0.000017 -0.000032
58.500000 15.500000 3088 -1.000461 0.499889 0.700894 0.010041 0.002481 0.004898 -0.000042 -0.000272 -0.000031
58.500000 16.500000 3127 -0.998808 0.501145 0.700780 0.010203 0.002508 0.004828 -0.000031 -0.000070 -0.000067
58.500000 17.500000 3150 -0.999406 0.500267 0.701526 0.010037 0.002479 0.004968 0.000039 -0.000031 -0.000064
58.500000 18.500000 3193 -0.998711 0.499658 0.701719 0.010337 0.002385 0.005007 -0.000010 0.000030 -0.000054
58.500000 19.500000 3203 -0.998610 0.501255 0.699575 0.009953 0.002287 0.004916 -0.000046 -0.000032 -0.000045
58.500000 20.500000 3140 -0.994826 0.499199 0.701273 0.010088 0.002634 0.004753 0.000257 -0.000071 -0.000009
58.500000 21.500000 3047 -1.000043 0.501091 0.698184 0.010077 0.002494 0.004962 -0.000063 0.000243 -0.000158
58.500000 22.500000 3228 -1.001229 0.498952 0.700673 0.010196 0.002536 0.004971 0.000044 -0.000018 -0.000045
58.500000 23.500000 3173 -1.001378 0.499849 0.700039 0.010475 0.002420 0.005090 0.000081 -0.000106 0.000033
58.500000 24.500000 3019 -0.998972 0.499407 0.700111 0.010081 0.002578 0.004948 -0.000059 -0.000089 0.000242
58.500000 25.500000 3117 -1.001415 0.500081 0.700251 0.009839 0.002463 0.004680 -0.000037 -0.000019 0.000069
58.500000 26.500000 3176 -1.000250 0.500271 0.700457 0.010147 0.002437 0.004773 0.000006 0.000055 -0.000071
58.500000 27.500000 3107 -1.000767 0.500672 0.702780 0.010240 0.002532 0.004817 -0.000058 -0.000056 -0.000004
58.500000 28.500000 3143 -1.000919 0.500783 0.698583 0.009933 0.002529 0.004838 0.000138 -0.000022 0.000041
58.500000 29.500000 3091 -0.996858 0.500501 0.699454 0.010176 0.002542 0.004789 -0.000098 0.000067 -0.000159
58.500000 30.500000 3094 -0.995061 0.500224 0.700392 0.010254 0.002507 0.004892 -0.000034 0.000033 0.000015
58.500000 31.500000 3016 -1.002508 0.500196 0.699455 0.009831 0.002436 0.004947 0.000149 0.000023 -0.000064
58.500000 32.500000 3091 -0.999218 0.500931 0.700378 0.010000 0.002515 0.004911 0.000162 0.000123 0.000001
58.500000 33.500000 2995 -1.003900 0.498774 0.702032 0.009849 0.002546 0.005059 -0.000057 -0.000081 -0.000064
58.500000 34.500000 3068 -0.999184 0.498957 0.697912 0.009947 0.002602 0.005015 0.000122 -0.000037 -0.000041
58.500000 35.500000 3113 -0.999582 0.499931 0.702153 0.010035 0.002508 0.004888 0.000033 0.000056 0.000088
58.500000 36.500000 3165 -1.002805 0.500949 0.700193 0.009903 0.002483 0.004941 0.000072 -0.000056 -0.000133
58.500000 37.500000 3170 -0.998097 0.499805 0.699168 0.009811 0.002494 0.004871 -0.000117 0.000067 0.000005
58.500000 38.500000 3110 -0.998990 0.499321 0.700015 0.009571 0.002581 0.004463 -0.000008 -0.000068 0.000088
